Name,FileSource,Secondary,Storage,Bus,VolumeGroup,DuckGroup,Duck,ReverbSend,CenterSend,VolMin,VolMax,DistMin,DistMaxDry,DistMaxWet,DryMinCurve,DryMaxCurve,WetMinCurve,WetMaxCurve,LimitCount,EntityLimitCount,LimitType,EntityLimitType,PitchMin,PitchMax,PriorityMin,PriorityMax,PriorityThresholdMin,PriorityThresholdMax,PanType,Pan,Looping,RandomizeType,Probability,StartDelay,EnvelopMin,EnvelopMax,EnvelopPercent,OcclusionLevel,IsBig,DistanceLpf,FluxType,FluxTime,Subtitle,Doppler,ContextType,ContextValue,Timescale,IsMusic,IsCinematic,FadeIn,FadeOut,Pauseable,StopOnEntDeath,StopOnPlay,DopplerScale,FutzPatch,VoiceLimit,IgnoreMaxDist,NeverPlayTwice
fly_step_crouch_run_plr_cushion,raw\sound\fly\footsteps\run\carpet\carpet_run_02.LN65.pc.snd.wav,fly_gear_plr,loaded,bus_fx,grp_foley,snp_foley,,45,0,45,49,0,5000,5000,allon,default,allon,default,2,8,oldest,oldest,-180,180,70,70,0,1,2d,front,nonlooping,,1,0,0,0,0,0.25,no,yes,none,0,,no,,,yes,no,no,0,0,yes,no,,0,,no,no,no
fly_step_crouch_run_plr_cushion,raw\sound\fly\footsteps\run\carpet\carpet_run_03.LN65.pc.snd.wav,fly_gear_plr,loaded,bus_fx,grp_foley,snp_foley,,45,0,45,49,0,5000,5000,allon,default,allon,default,2,8,oldest,oldest,-180,180,70,70,0,1,2d,front,nonlooping,,1,0,0,0,0,0.25,no,yes,none,0,,no,,,yes,no,no,0,0,yes,no,,0,,no,no,no
fly_step_crouch_run_plr_cushion,raw\sound\fly\footsteps\run\carpet\carpet_run_04.LN65.pc.snd.wav,fly_gear_plr,loaded,bus_fx,grp_foley,snp_foley,,45,0,45,49,0,5000,5000,allon,default,allon,default,2,8,oldest,oldest,-180,180,70,70,0,1,2d,front,nonlooping,,1,0,0,0,0,0.25,no,yes,none,0,,no,,,yes,no,no,0,0,yes,no,,0,,no,no,no
fly_step_crouch_run_plr_cushion,raw\sound\fly\footsteps\run\carpet\carpet_run_05.LN65.pc.snd.wav,fly_gear_plr,loaded,bus_fx,grp_foley,snp_foley,,45,0,45,49,0,5000,5000,allon,default,allon,default,2,8,oldest,oldest,-180,180,70,70,0,1,2d,front,nonlooping,,1,0,0,0,0,0.25,no,yes,none,0,,no,,,yes,no,no,0,0,yes,no,,0,,no,no,no
fly_step_crouch_run_plr_cushion,raw\sound\fly\footsteps\run\carpet\carpet_run_06.LN65.pc.snd.wav,fly_gear_plr,loaded,bus_fx,grp_foley,snp_foley,,45,0,45,49,0,5000,5000,allon,default,allon,default,2,8,oldest,oldest,-180,180,70,70,0,1,2d,front,nonlooping,,1,0,0,0,0,0.25,no,yes,none,0,,no,,,yes,no,no,0,0,yes,no,,0,,no,no,no
fly_step_crouch_run_plr_default,raw\sound\fly\footsteps\run\dirt\dirt_run_00.LN65.pc.snd.wav,fly_gear_plr,loaded,bus_fx,grp_foley,snp_foley,,45,0,45,49,0,5000,5000,allon,default,allon,default,2,8,oldest,oldest,-180,180,70,70,0,1,2d,front,nonlooping,,1,0,0,0,0,0.25,no,yes,none,0,,no,,,yes,no,no,0,0,yes,no,,0,,no,no,no
fly_step_crouch_run_plr_default,raw\sound\fly\footsteps\run\dirt\dirt_run_01.LN65.pc.snd.wav,fly_gear_plr,loaded,bus_fx,grp_foley,snp_foley,,45,0,45,49,0,5000,5000,allon,default,allon,default,2,8,oldest,oldest,-180,180,70,70,0,1,2d,front,nonlooping,,1,0,0,0,0,0.25,no,yes,none,0,,no,,,yes,no,no,0,0,yes,no,,0,,no,no,no
fly_step_crouch_run_plr_default,raw\sound\fly\footsteps\run\dirt\dirt_run_02.LN65.pc.snd.wav,fly_gear_plr,loaded,bus_fx,grp_foley,snp_foley,,45,0,45,49,0,5000,5000,allon,default,allon,default,2,8,oldest,oldest,-180,180,70,70,0,1,2d,front,nonlooping,,1,0,0,0,0,0.25,no,yes,none,0,,no,,,yes,no,no,0,0,yes,no,,0,,no,no,no
fly_step_crouch_run_plr_default,raw\sound\fly\footsteps\run\dirt\dirt_run_03.LN65.pc.snd.wav,fly_gear_plr,loaded,bus_fx,grp_foley,snp_foley,,45,0,45,49,0,5000,5000,allon,default,allon,default,2,8,oldest,oldest,-180,180,70,70,0,1,2d,front,nonlooping,,1,0,0,0,0,0.25,no,yes,none,0,,no,,,yes,no,no,0,0,yes,no,,0,,no,no,no
fly_step_crouch_run_plr_default,raw\sound\fly\footsteps\run\dirt\dirt_run_04.LN65.pc.snd.wav,fly_gear_plr,loaded,bus_fx,grp_foley,snp_foley,,45,0,45,49,0,5000,5000,allon,default,allon,default,2,8,oldest,oldest,-180,180,70,70,0,1,2d,front,nonlooping,,1,0,0,0,0,0.25,no,yes,none,0,,no,,,yes,no,no,0,0,yes,no,,0,,no,no,no
fly_step_crouch_run_plr_dirt,raw\sound\fly\footsteps\run\dirt\dirt_run_00.LN65.pc.snd.wav,fly_gear_plr,loaded,bus_fx,grp_foley,snp_foley,,45,0,45,49,0,5000,5000,allon,default,allon,default,2,8,oldest,oldest,-180,180,70,70,0,1,2d,front,nonlooping,,1,0,0,0,0,0.25,no,yes,none,0,,no,,,yes,no,no,0,0,yes,no,,0,,no,no,no
fly_step_crouch_run_plr_dirt,raw\sound\fly\footsteps\run\dirt\dirt_run_01.LN65.pc.snd.wav,fly_gear_plr,loaded,bus_fx,grp_foley,snp_foley,,45,0,45,49,0,5000,5000,allon,default,allon,default,2,8,oldest,oldest,-180,180,70,70,0,1,2d,front,nonlooping,,1,0,0,0,0,0.25,no,yes,none,0,,no,,,yes,no,no,0,0,yes,no,,0,,no,no,no
fly_step_crouch_run_plr_dirt,raw\sound\fly\footsteps\run\dirt\dirt_run_02.LN65.pc.snd.wav,fly_gear_plr,loaded,bus_fx,grp_foley,snp_foley,,45,0,45,49,0,5000,5000,allon,default,allon,default,2,8,oldest,oldest,-180,180,70,70,0,1,2d,front,nonlooping,,1,0,0,0,0,0.25,no,yes,none,0,,no,,,yes,no,no,0,0,yes,no,,0,,no,no,no
fly_step_crouch_run_plr_dirt,raw\sound\fly\footsteps\run\dirt\dirt_run_03.LN65.pc.snd.wav,fly_gear_plr,loaded,bus_fx,grp_foley,snp_foley,,45,0,45,49,0,5000,5000,allon,default,allon,default,2,8,oldest,oldest,-180,180,70,70,0,1,2d,front,nonlooping,,1,0,0,0,0,0.25,no,yes,none,0,,no,,,yes,no,no,0,0,yes,no,,0,,no,no,no
fly_step_crouch_run_plr_dirt,raw\sound\fly\footsteps\run\dirt\dirt_run_04.LN65.pc.snd.wav,fly_gear_plr,loaded,bus_fx,grp_foley,snp_foley,,45,0,45,49,0,5000,5000,allon,default,allon,default,2,8,oldest,oldest,-180,180,70,70,0,1,2d,front,nonlooping,,1,0,0,0,0,0.25,no,yes,none,0,,no,,,yes,no,no,0,0,yes,no,,0,,no,no,no
fly_step_crouch_run_plr_flesh,raw\sound\fly\footsteps\run\concrete\concrete_run_00.LN65.pc.snd.wav,fly_gear_plr,loaded,bus_fx,grp_foley,snp_foley,,45,0,45,49,0,5000,5000,allon,default,allon,default,2,8,oldest,oldest,-180,180,70,70,0,1,2d,front,nonlooping,,1,0,0,0,0,0.25,no,yes,none,0,,no,,,yes,no,no,0,0,yes,no,,0,,no,no,no
fly_step_crouch_run_plr_flesh,raw\sound\fly\footsteps\run\concrete\concrete_run_01.LN65.pc.snd.wav,fly_gear_plr,loaded,bus_fx,grp_foley,snp_foley,,45,0,45,49,0,5000,5000,allon,default,allon,default,2,8,oldest,oldest,-180,180,70,70,0,1,2d,front,nonlooping,,1,0,0,0,0,0.25,no,yes,none,0,,no,,,yes,no,no,0,0,yes,no,,0,,no,no,no
fly_step_crouch_run_plr_flesh,raw\sound\fly\footsteps\run\concrete\concrete_run_02.LN65.pc.snd.wav,fly_gear_plr,loaded,bus_fx,grp_foley,snp_foley,,45,0,45,49,0,5000,5000,allon,default,allon,default,2,8,oldest,oldest,-180,180,70,70,0,1,2d,front,nonlooping,,1,0,0,0,0,0.25,no,yes,none,0,,no,,,yes,no,no,0,0,yes,no,,0,,no,no,no
fly_step_crouch_run_plr_flesh,raw\sound\fly\footsteps\run\concrete\concrete_run_03.LN65.pc.snd.wav,fly_gear_plr,loaded,bus_fx,grp_foley,snp_foley,,45,0,45,49,0,5000,5000,allon,default,allon,default,2,8,oldest,oldest,-180,180,70,70,0,1,2d,front,nonlooping,,1,0,0,0,0,0.25,no,yes,none,0,,no,,,yes,no,no,0,0,yes,no,,0,,no,no,no
fly_step_crouch_run_plr_flesh,raw\sound\fly\footsteps\run\concrete\concrete_run_04.LN65.pc.snd.wav,fly_gear_plr,loaded,bus_fx,grp_foley,snp_foley,,45,0,45,49,0,5000,5000,allon,default,allon,default,2,8,oldest,oldest,-180,180,70,70,0,1,2d,front,nonlooping,,1,0,0,0,0,0.25,no,yes,none,0,,no,,,yes,no,no,0,0,yes,no,,0,,no,no,no
fly_step_crouch_run_plr_flesh,raw\sound\fly\footsteps\run\concrete\concrete_run_05.LN65.pc.snd.wav,fly_gear_plr,loaded,bus_fx,grp_foley,snp_foley,,45,0,45,49,0,5000,5000,allon,default,allon,default,2,8,oldest,oldest,-180,180,70,70,0,1,2d,front,nonlooping,,1,0,0,0,0,0.25,no,yes,none,0,,no,,,yes,no,no,0,0,yes,no,,0,,no,no,no
fly_step_crouch_run_plr_foliage,raw\sound\fly\footsteps\run\grass\grass_run_00.LN65.pc.snd.wav,fly_gear_plr,loaded,bus_fx,grp_foley,snp_foley,,45,0,45,49,0,5000,5000,allon,default,allon,default,2,8,oldest,oldest,-180,180,70,70,0,1,2d,front,nonlooping,,1,0,0,0,0,0.25,no,yes,none,0,,no,,,yes,no,no,0,0,yes,no,,0,,no,no,no
fly_step_crouch_run_plr_foliage,raw\sound\fly\footsteps\run\grass\grass_run_01.LN65.pc.snd.wav,fly_gear_plr,loaded,bus_fx,grp_foley,snp_foley,,45,0,45,49,0,5000,5000,allon,default,allon,default,2,8,oldest,oldest,-180,180,70,70,0,1,2d,front,nonlooping,,1,0,0,0,0,0.25,no,yes,none,0,,no,,,yes,no,no,0,0,yes,no,,0,,no,no,no
fly_step_crouch_run_plr_foliage,raw\sound\fly\footsteps\run\grass\grass_run_02.LN65.pc.snd.wav,fly_gear_plr,loaded,bus_fx,grp_foley,snp_foley,,45,0,45,49,0,5000,5000,allon,default,allon,default,2,8,oldest,oldest,-180,180,70,70,0,1,2d,front,nonlooping,,1,0,0,0,0,0.25,no,yes,none,0,,no,,,yes,no,no,0,0,yes,no,,0,,no,no,no
fly_step_crouch_run_plr_foliage,raw\sound\fly\footsteps\run\grass\grass_run_03.LN65.pc.snd.wav,fly_gear_plr,loaded,bus_fx,grp_foley,snp_foley,,45,0,45,49,0,5000,5000,allon,default,allon,default,2,8,oldest,oldest,-180,180,70,70,0,1,2d,front,nonlooping,,1,0,0,0,0,0.25,no,yes,none,0,,no,,,yes,no,no,0,0,yes,no,,0,,no,no,no
fly_step_crouch_run_plr_foliage,raw\sound\fly\footsteps\run\grass\grass_run_04.LN65.pc.snd.wav,fly_gear_plr,loaded,bus_fx,grp_foley,snp_foley,,45,0,45,49,0,5000,5000,allon,default,allon,default,2,8,oldest,oldest,-180,180,70,70,0,1,2d,front,nonlooping,,1,0,0,0,0,0.25,no,yes,none,0,,no,,,yes,no,no,0,0,yes,no,,0,,no,no,no
fly_step_crouch_run_plr_fruit,raw\sound\fly\footsteps\run\dirt\dirt_run_00.LN65.pc.snd.wav,fly_gear_plr,loaded,bus_fx,grp_foley,snp_foley,,45,0,45,49,0,5000,5000,allon,default,allon,default,2,8,oldest,oldest,-180,180,70,70,0,1,2d,front,nonlooping,,1,0,0,0,0,0.25,no,yes,none,0,,no,,,yes,no,no,0,0,yes,no,,0,,no,no,no
fly_step_crouch_run_plr_fruit,raw\sound\fly\footsteps\run\dirt\dirt_run_01.LN65.pc.snd.wav,fly_gear_plr,loaded,bus_fx,grp_foley,snp_foley,,45,0,45,49,0,5000,5000,allon,default,allon,default,2,8,oldest,oldest,-180,180,70,70,0,1,2d,front,nonlooping,,1,0,0,0,0,0.25,no,yes,none,0,,no,,,yes,no,no,0,0,yes,no,,0,,no,no,no
fly_step_crouch_run_plr_fruit,raw\sound\fly\footsteps\run\dirt\dirt_run_02.LN65.pc.snd.wav,fly_gear_plr,loaded,bus_fx,grp_foley,snp_foley,,45,0,45,49,0,5000,5000,allon,default,allon,default,2,8,oldest,oldest,-180,180,70,70,0,1,2d,front,nonlooping,,1,0,0,0,0,0.25,no,yes,none,0,,no,,,yes,no,no,0,0,yes,no,,0,,no,no,no
fly_step_crouch_run_plr_fruit,raw\sound\fly\footsteps\run\dirt\dirt_run_03.LN65.pc.snd.wav,fly_gear_plr,loaded,bus_fx,grp_foley,snp_foley,,45,0,45,49,0,5000,5000,allon,default,allon,default,2,8,oldest,oldest,-180,180,70,70,0,1,2d,front,nonlooping,,1,0,0,0,0,0.25,no,yes,none,0,,no,,,yes,no,no,0,0,yes,no,,0,,no,no,no
fly_step_crouch_run_plr_fruit,raw\sound\fly\footsteps\run\dirt\dirt_run_04.LN65.pc.snd.wav,fly_gear_plr,loaded,bus_fx,grp_foley,snp_foley,,45,0,45,49,0,5000,5000,allon,default,allon,default,2,8,oldest,oldest,-180,180,70,70,0,1,2d,front,nonlooping,,1,0,0,0,0,0.25,no,yes,none,0,,no,,,yes,no,no,0,0,yes,no,,0,,no,no,no
fly_step_crouch_run_plr_glass,raw\sound\fly\footsteps\run\grass\grass_run_00.LN65.pc.snd.wav,fly_gear_plr,loaded,bus_fx,grp_foley,snp_foley,,45,0,45,49,0,5000,5000,allon,default,allon,default,2,8,oldest,oldest,-180,180,70,70,0,1,2d,front,nonlooping,,1,0,0,0,0,0.25,no,yes,none,0,,no,,,yes,no,no,0,0,yes,no,,0,,no,no,no
fly_step_crouch_run_plr_glass,raw\sound\fly\footsteps\run\grass\grass_run_01.LN65.pc.snd.wav,fly_gear_plr,loaded,bus_fx,grp_foley,snp_foley,,45,0,45,49,0,5000,5000,allon,default,allon,default,2,8,oldest,oldest,-180,180,70,70,0,1,2d,front,nonlooping,,1,0,0,0,0,0.25,no,yes,none,0,,no,,,yes,no,no,0,0,yes,no,,0,,no,no,no
fly_step_crouch_run_plr_glass,raw\sound\fly\footsteps\run\grass\grass_run_02.LN65.pc.snd.wav,fly_gear_plr,loaded,bus_fx,grp_foley,snp_foley,,45,0,45,49,0,5000,5000,allon,default,allon,default,2,8,oldest,oldest,-180,180,70,70,0,1,2d,front,nonlooping,,1,0,0,0,0,0.25,no,yes,none,0,,no,,,yes,no,no,0,0,yes,no,,0,,no,no,no
fly_step_crouch_run_plr_glass,raw\sound\fly\footsteps\run\grass\grass_run_03.LN65.pc.snd.wav,fly_gear_plr,loaded,bus_fx,grp_foley,snp_foley,,45,0,45,49,0,5000,5000,allon,default,allon,default,2,8,oldest,oldest,-180,180,70,70,0,1,2d,front,nonlooping,,1,0,0,0,0,0.25,no,yes,none,0,,no,,,yes,no,no,0,0,yes,no,,0,,no,no,no
fly_step_crouch_run_plr_glass,raw\sound\fly\footsteps\run\grass\grass_run_04.LN65.pc.snd.wav,fly_gear_plr,loaded,bus_fx,grp_foley,snp_foley,,45,0,45,49,0,5000,5000,allon,default,allon,default,2,8,oldest,oldest,-180,180,70,70,0,1,2d,front,nonlooping,,1,0,0,0,0,0.25,no,yes,none,0,,no,,,yes,no,no,0,0,yes,no,,0,,no,no,no
fly_step_crouch_run_plr_grass,raw\sound\fly\footsteps\run\grass\grass_run_00.LN65.pc.snd.wav,fly_gear_plr,loaded,bus_fx,grp_foley,snp_foley,,45,0,45,49,0,5000,5000,allon,default,allon,default,2,8,oldest,oldest,-180,180,70,70,0,1,2d,front,nonlooping,,1,0,0,0,0,0.25,no,yes,none,0,,no,,,yes,no,no,0,0,yes,no,,0,,no,no,no
fly_step_crouch_run_plr_grass,raw\sound\fly\footsteps\run\grass\grass_run_01.LN65.pc.snd.wav,fly_gear_plr,loaded,bus_fx,grp_foley,snp_foley,,45,0,45,49,0,5000,5000,allon,default,allon,default,2,8,oldest,oldest,-180,180,70,70,0,1,2d,front,nonlooping,,1,0,0,0,0,0.25,no,yes,none,0,,no,,,yes,no,no,0,0,yes,no,,0,,no,no,no
fly_step_crouch_run_plr_grass,raw\sound\fly\footsteps\run\grass\grass_run_02.LN65.pc.snd.wav,fly_gear_plr,loaded,bus_fx,grp_foley,snp_foley,,45,0,45,49,0,5000,5000,allon,default,allon,default,2,8,oldest,oldest,-180,180,70,70,0,1,2d,front,nonlooping,,1,0,0,0,0,0.25,no,yes,none,0,,no,,,yes,no,no,0,0,yes,no,,0,,no,no,no
fly_step_crouch_run_plr_grass,raw\sound\fly\footsteps\run\grass\grass_run_03.LN65.pc.snd.wav,fly_gear_plr,loaded,bus_fx,grp_foley,snp_foley,,45,0,45,49,0,5000,5000,allon,default,allon,default,2,8,oldest,oldest,-180,180,70,70,0,1,2d,front,nonlooping,,1,0,0,0,0,0.25,no,yes,none,0,,no,,,yes,no,no,0,0,yes,no,,0,,no,no,no
fly_step_crouch_run_plr_grass,raw\sound\fly\footsteps\run\grass\grass_run_04.LN65.pc.snd.wav,fly_gear_plr,loaded,bus_fx,grp_foley,snp_foley,,45,0,45,49,0,5000,5000,allon,default,allon,default,2,8,oldest,oldest,-180,180,70,70,0,1,2d,front,nonlooping,,1,0,0,0,0,0.25,no,yes,none,0,,no,,,yes,no,no,0,0,yes,no,,0,,no,no,no
fly_step_crouch_run_plr_gravel,raw\sound\fly\footsteps\run\dirt\dirt_run_00.LN65.pc.snd.wav,fly_gear_plr,loaded,bus_fx,grp_foley,snp_foley,,45,0,45,49,0,5000,5000,allon,default,allon,default,2,8,oldest,oldest,-180,180,70,70,0,1,2d,front,nonlooping,,1,0,0,0,0,0.25,no,yes,none,0,,no,,,yes,no,no,0,0,yes,no,,0,,no,no,no
fly_step_crouch_run_plr_gravel,raw\sound\fly\footsteps\run\dirt\dirt_run_01.LN65.pc.snd.wav,fly_gear_plr,loaded,bus_fx,grp_foley,snp_foley,,45,0,45,49,0,5000,5000,allon,default,allon,default,2,8,oldest,oldest,-180,180,70,70,0,1,2d,front,nonlooping,,1,0,0,0,0,0.25,no,yes,none,0,,no,,,yes,no,no,0,0,yes,no,,0,,no,no,no
fly_step_crouch_run_plr_gravel,raw\sound\fly\footsteps\run\dirt\dirt_run_02.LN65.pc.snd.wav,fly_gear_plr,loaded,bus_fx,grp_foley,snp_foley,,45,0,45,49,0,5000,5000,allon,default,allon,default,2,8,oldest,oldest,-180,180,70,70,0,1,2d,front,nonlooping,,1,0,0,0,0,0.25,no,yes,none,0,,no,,,yes,no,no,0,0,yes,no,,0,,no,no,no
fly_step_crouch_run_plr_gravel,raw\sound\fly\footsteps\run\dirt\dirt_run_03.LN65.pc.snd.wav,fly_gear_plr,loaded,bus_fx,grp_foley,snp_foley,,45,0,45,49,0,5000,5000,allon,default,allon,default,2,8,oldest,oldest,-180,180,70,70,0,1,2d,front,nonlooping,,1,0,0,0,0,0.25,no,yes,none,0,,no,,,yes,no,no,0,0,yes,no,,0,,no,no,no
fly_step_crouch_run_plr_gravel,raw\sound\fly\footsteps\run\dirt\dirt_run_04.LN65.pc.snd.wav,fly_gear_plr,loaded,bus_fx,grp_foley,snp_foley,,45,0,45,49,0,5000,5000,allon,default,allon,default,2,8,oldest,oldest,-180,180,70,70,0,1,2d,front,nonlooping,,1,0,0,0,0,0.25,no,yes,none,0,,no,,,yes,no,no,0,0,yes,no,,0,,no,no,no
fly_step_crouch_run_plr_ice,raw\sound\fly\footsteps\run\ice\ice_run_00.LN65.pc.snd.wav,fly_gear_plr,loaded,bus_fx,grp_foley,snp_foley,,45,0,45,49,0,5000,5000,allon,default,allon,default,2,8,oldest,oldest,-180,180,70,70,0,1,2d,front,nonlooping,,1,0,0,0,0,0.25,no,yes,none,0,,no,,,yes,no,no,0,0,yes,no,,0,,no,no,no
fly_step_crouch_run_plr_ice,raw\sound\fly\footsteps\run\ice\ice_run_01.LN65.pc.snd.wav,fly_gear_plr,loaded,bus_fx,grp_foley,snp_foley,,45,0,45,49,0,5000,5000,allon,default,allon,default,2,8,oldest,oldest,-180,180,70,70,0,1,2d,front,nonlooping,,1,0,0,0,0,0.25,no,yes,none,0,,no,,,yes,no,no,0,0,yes,no,,0,,no,no,no
fly_step_crouch_run_plr_ice,raw\sound\fly\footsteps\run\ice\ice_run_02.LN65.pc.snd.wav,fly_gear_plr,loaded,bus_fx,grp_foley,snp_foley,,45,0,45,49,0,5000,5000,allon,default,allon,default,2,8,oldest,oldest,-180,180,70,70,0,1,2d,front,nonlooping,,1,0,0,0,0,0.25,no,yes,none,0,,no,,,yes,no,no,0,0,yes,no,,0,,no,no,no
fly_step_crouch_run_plr_ice,raw\sound\fly\footsteps\run\ice\ice_run_03.LN65.pc.snd.wav,fly_gear_plr,loaded,bus_fx,grp_foley,snp_foley,,45,0,45,49,0,5000,5000,allon,default,allon,default,2,8,oldest,oldest,-180,180,70,70,0,1,2d,front,nonlooping,,1,0,0,0,0,0.25,no,yes,none,0,,no,,,yes,no,no,0,0,yes,no,,0,,no,no,no
fly_step_crouch_run_plr_metal,raw\sound\fly\footsteps\run\metal\metal_run_00.LN65.pc.snd.wav,fly_gear_plr,loaded,bus_fx,grp_foley,snp_foley,,45,0,45,49,0,5000,5000,allon,default,allon,default,2,8,oldest,oldest,-180,180,70,70,0,1,2d,front,nonlooping,,1,0,0,0,0,0.25,no,yes,none,0,,no,,,yes,no,no,0,0,yes,no,,0,,no,no,no
fly_step_crouch_run_plr_metal,raw\sound\fly\footsteps\run\metal\metal_run_01.LN65.pc.snd.wav,fly_gear_plr,loaded,bus_fx,grp_foley,snp_foley,,45,0,45,49,0,5000,5000,allon,default,allon,default,2,8,oldest,oldest,-180,180,70,70,0,1,2d,front,nonlooping,,1,0,0,0,0,0.25,no,yes,none,0,,no,,,yes,no,no,0,0,yes,no,,0,,no,no,no
fly_step_crouch_run_plr_metal,raw\sound\fly\footsteps\run\metal\metal_run_02.LN65.pc.snd.wav,fly_gear_plr,loaded,bus_fx,grp_foley,snp_foley,,45,0,45,49,0,5000,5000,allon,default,allon,default,2,8,oldest,oldest,-180,180,70,70,0,1,2d,front,nonlooping,,1,0,0,0,0,0.25,no,yes,none,0,,no,,,yes,no,no,0,0,yes,no,,0,,no,no,no
fly_step_crouch_run_plr_metal,raw\sound\fly\footsteps\run\metal\metal_run_03.LN65.pc.snd.wav,fly_gear_plr,loaded,bus_fx,grp_foley,snp_foley,,45,0,45,49,0,5000,5000,allon,default,allon,default,2,8,oldest,oldest,-180,180,70,70,0,1,2d,front,nonlooping,,1,0,0,0,0,0.25,no,yes,none,0,,no,,,yes,no,no,0,0,yes,no,,0,,no,no,no
fly_step_crouch_run_plr_metal,raw\sound\fly\footsteps\run\metal\metal_run_04.LN65.pc.snd.wav,fly_gear_plr,loaded,bus_fx,grp_foley,snp_foley,,45,0,45,49,0,5000,5000,allon,default,allon,default,2,8,oldest,oldest,-180,180,70,70,0,1,2d,front,nonlooping,,1,0,0,0,0,0.25,no,yes,none,0,,no,,,yes,no,no,0,0,yes,no,,0,,no,no,no
fly_step_crouch_run_plr_mud,raw\sound\fly\footsteps\run\mud\mud_run_00.LN65.pc.snd.wav,fly_gear_plr,loaded,bus_fx,grp_foley,snp_foley,,45,0,45,49,0,5000,5000,allon,default,allon,default,2,8,oldest,oldest,-180,180,70,70,0,1,2d,front,nonlooping,,1,0,0,0,0,0.25,no,yes,none,0,,no,,,yes,no,no,0,0,yes,no,,0,,no,no,no
fly_step_crouch_run_plr_mud,raw\sound\fly\footsteps\run\mud\mud_run_01.LN65.pc.snd.wav,fly_gear_plr,loaded,bus_fx,grp_foley,snp_foley,,45,0,45,49,0,5000,5000,allon,default,allon,default,2,8,oldest,oldest,-180,180,70,70,0,1,2d,front,nonlooping,,1,0,0,0,0,0.25,no,yes,none,0,,no,,,yes,no,no,0,0,yes,no,,0,,no,no,no
fly_step_crouch_run_plr_mud,raw\sound\fly\footsteps\run\mud\mud_run_02.LN65.pc.snd.wav,fly_gear_plr,loaded,bus_fx,grp_foley,snp_foley,,45,0,45,49,0,5000,5000,allon,default,allon,default,2,8,oldest,oldest,-180,180,70,70,0,1,2d,front,nonlooping,,1,0,0,0,0,0.25,no,yes,none,0,,no,,,yes,no,no,0,0,yes,no,,0,,no,no,no
fly_step_crouch_run_plr_mud,raw\sound\fly\footsteps\run\mud\mud_run_03.LN65.pc.snd.wav,fly_gear_plr,loaded,bus_fx,grp_foley,snp_foley,,45,0,45,49,0,5000,5000,allon,default,allon,default,2,8,oldest,oldest,-180,180,70,70,0,1,2d,front,nonlooping,,1,0,0,0,0,0.25,no,yes,none,0,,no,,,yes,no,no,0,0,yes,no,,0,,no,no,no
fly_step_crouch_run_plr_paintedmetal,raw\sound\fly\footsteps\run\metal\metal_run_00.LN65.pc.snd.wav,fly_gear_plr,loaded,bus_fx,grp_foley,snp_foley,,45,0,45,49,0,5000,5000,allon,default,allon,default,2,8,oldest,oldest,-180,180,70,70,0,1,2d,front,nonlooping,,1,0,0,0,0,0.25,no,yes,none,0,,no,,,yes,no,no,0,0,yes,no,,0,,no,no,no
fly_step_crouch_run_plr_paintedmetal,raw\sound\fly\footsteps\run\metal\metal_run_01.LN65.pc.snd.wav,fly_gear_plr,loaded,bus_fx,grp_foley,snp_foley,,45,0,45,49,0,5000,5000,allon,default,allon,default,2,8,oldest,oldest,-180,180,70,70,0,1,2d,front,nonlooping,,1,0,0,0,0,0.25,no,yes,none,0,,no,,,yes,no,no,0,0,yes,no,,0,,no,no,no
fly_step_crouch_run_plr_paintedmetal,raw\sound\fly\footsteps\run\metal\metal_run_02.LN65.pc.snd.wav,fly_gear_plr,loaded,bus_fx,grp_foley,snp_foley,,45,0,45,49,0,5000,5000,allon,default,allon,default,2,8,oldest,oldest,-180,180,70,70,0,1,2d,front,nonlooping,,1,0,0,0,0,0.25,no,yes,none,0,,no,,,yes,no,no,0,0,yes,no,,0,,no,no,no
fly_step_crouch_run_plr_paintedmetal,raw\sound\fly\footsteps\run\metal\metal_run_03.LN65.pc.snd.wav,fly_gear_plr,loaded,bus_fx,grp_foley,snp_foley,,45,0,45,49,0,5000,5000,allon,default,allon,default,2,8,oldest,oldest,-180,180,70,70,0,1,2d,front,nonlooping,,1,0,0,0,0,0.25,no,yes,none,0,,no,,,yes,no,no,0,0,yes,no,,0,,no,no,no
fly_step_crouch_run_plr_paintedmetal,raw\sound\fly\footsteps\run\metal\metal_run_04.LN65.pc.snd.wav,fly_gear_plr,loaded,bus_fx,grp_foley,snp_foley,,45,0,45,49,0,5000,5000,allon,default,allon,default,2,8,oldest,oldest,-180,180,70,70,0,1,2d,front,nonlooping,,1,0,0,0,0,0.25,no,yes,none,0,,no,,,yes,no,no,0,0,yes,no,,0,,no,no,no
fly_step_crouch_run_plr_paper,raw\sound\fly\footsteps\run\concrete\concrete_run_00.LN65.pc.snd.wav,fly_gear_plr,loaded,bus_fx,grp_foley,snp_foley,,45,0,45,49,0,5000,5000,allon,default,allon,default,2,8,oldest,oldest,-180,180,70,70,0,1,2d,front,nonlooping,,1,0,0,0,0,0.25,no,yes,none,0,,no,,,yes,no,no,0,0,yes,no,,0,,no,no,no
